year,state_district,party,party_incumbent,candidate_incumbent,candidate_incumbent_vote
2016,Washington10,democrat,democrat,1,0.5470158464284928
2016,Washington2,democrat,democrat,1,0.6057434392213832
2016,Washington3,republican,republican,1,0.615322413640084
2016,Washington4,republican,republican,1,0.508051398297611
2016,Washington5,republican,republican,1,0.6068302559554206
2016,Washington6,democrat,democrat,1,0.6298319140398592
2016,Washington7,democrat,democrat,0,0
2016,Washington8,republican,republican,1,0.6326782192166808
2016,Washington9,democrat,democrat,1,0.7082508963152152
2016,West Virginia1,republican,republican,1,0.6390280301512399
2016,West Virginia2,republican,republican,0,0
2016,West Virginia3,republican,republican,0,0
2016,Wisconsin1,republican,republican,0,0
2016,Wisconsin2,democrat,democrat,1,0.683965491550782
2016,Wisconsin3,democrat,democrat,1,0.5646439720745309
2016,Wisconsin4,democrat,democrat,1,0.7024347566812611
2016,Wisconsin5,republican,republican,1,0.6945370854440458
2016,Wisconsin6,republican,republican,1,0.5677199506408992
2016,Wisconsin7,republican,republican,1,0.5927746743753555
2016,Wisconsin8,republican,republican,0,0
2016,Wyoming0,republican,republican,0,0
2018,Alabama1,republican,republican,1,0.9638246724071646
2018,Alabama2,republican,republican,1,0.4876854771064125
2018,Alabama3,republican,republican,1,0.6693184351315203
2018,Alabama4,republican,republican,0,0
2018,Alabama5,republican,republican,1,0.6669791065301013
2018,Alabama6,republican,republican,0,0
2018,Alabama7,democrat,democrat,0,0
2018,Alaska0,republican,republican,1,0.5032089760478653
2018,Arizona1,democrat,democrat,1,0.5066403049410424
2018,Arizona2,democrat,republican,0,0
2018,Arizona3,democrat,democrat,0,0
2018,Arizona4,republican,republican,0,0
2018,Arizona5,republican,republican,1,0.6409516312428933
2018,Arizona6,republican,republican,1,0.6213029058943916
2018,Arizona7,democrat,democrat,1,0.7522463809181984
2018,Arizona8,republican,republican,0,0
2018,Arizona9,democrat,democrat,0,0
2018,Arkansas1,republican,republican,0,0
2018,Arkansas2,republican,republican,0,0
2018,Arkansas3,republican,republican,1,0.7731811596008643
2018,Arkansas4,republican,republican,1,0.7490405842094701
2018,California1,republican,republican,0,0
2018,California10,democrat,republican,0,0
2018,California11,democrat,democrat,1,0.7205282201409079
2018,California12,democrat,democrat,1,0.8087326063539376
2018,California13,democrat,democrat,1,0.9078455482220453
2018,California14,democrat,democrat,1,0.8086312651205982
2018,California15,democrat,democrat,1,0.7376679532089883
2018,California16,democrat,democrat,1,0.5803484245873919
2018,California17,democrat,democrat,1,0.6100895399499126
2018,California18,democrat,democrat,1,0.7114500046306301
2018,California19,democrat,democrat,1,0.7394443246848855
2018,California2,democrat,democrat,1,0.7685009946608781
2018,California20,democrat,democrat,1,0.7075307575325168
2018,California21,democrat,republican,0,0
2018,California22,republican,republican,0,0
2018,California23,republican,republican,1,0.6917511093449897
2018,California24,democrat,democrat,1,0.5341908665632822
2018,California25,democrat,republican,0,0
2018,California26,democrat,democrat,1,0.6037951246312079
2018,California27,democrat,democrat,1,0.6742036132656644
2018,California28,democrat,democrat,1,0.7798667943744476
2018,California29,democrat,democrat,0,0
2018,California3,democrat,democrat,1,0.5935143170691842
2018,California30,democrat,democrat,1,0.7263839153019773
2018,California31,democrat,democrat,1,0.5606753852993479
2018,California32,democrat,democrat,0,0
2018,California33,democrat,democrat,0,0
2018,California34,democrat,democrat,0,0
2018,California35,democrat,democrat,1,0.7239091232718423
2018,California36,democrat,democrat,1,0.6205393414926682
2018,California37,democrat,democrat,1,0.8112630230284231
2018,California38,democrat,democrat,0,0
2018,California39,democrat,republican,0,0
2018,California4,republican,republican,1,0.6271988557687377
2018,California40,democrat,democrat,1,0.7137048969503741
2018,California41,democrat,democrat,1,0.6495137414290275
2018,California42,republican,republican,1,0.588221180320647
2018,California43,democrat,democrat,1,0.7608420342936278
2018,California44,democrat,democrat,0,0
2018,California45,democrat,republican,0,0
2018,California46,democrat,democrat,1,0.7001998869939791
2018,California47,democrat,democrat,0,0
2018,California48,democrat,republican,0,0
2018,California49,democrat,republican,0,0
2018,California5,democrat,democrat,1,0.7686851015608149
2018,California50,republican,republican,1,0.6345126470909751
2018,California51,democrat,democrat,1,0.7275415488863495
2018,California52,democrat,democrat,0,0
2018,California53,democrat,democrat,1,0.670092538962001
2018,California6,democrat,democrat,0,0
2018,California7,democrat,democrat,1,0.5117137177473335
2018,California8,republican,republican,1,0.6225801906302981
2018,California9,democrat,democrat,1,0.5735952273265706
2018,Colorado1,democrat,democrat,1,0.6787059804345761
2018,Colorado2,democrat,democrat,0,0
2018,Colorado3,republican,republican,1,0.5459887658172855
2018,Colorado4,republican,republican,1,0.6354557858655054
2018,Colorado5,republican,republican,1,0.6227882859613307
2018,Colorado6,democrat,republican,0,0
2018,Colorado7,democrat,democrat,1,0.5518024363967846
2018,Connecticut1,democrat,democrat,0,0
2018,Connecticut2,democrat,democrat,1,0.5638336204834417
2018,Connecticut3,democrat,democrat,0,0
2018,Connecticut4,democrat,democrat,0,0
2018,Connecticut5,democrat,democrat,0,0
2018,Delaware0,democrat,democrat,1,0.5552652413002803
2018,Florida1,republican,republican,1,0.690998575243915
2018,Florida10,democrat,democrat,1,0.6486867174963806
2018,Florida11,republican,republican,1,0.6536700792209141
2018,Florida12,republican,republican,0,0
2018,Florida13,democrat,democrat,1,0.5190309182165118
2018,Florida14,democrat,democrat,1,0.6178706564376714
2018,Florida15,republican,republican,0,0
2018,Florida16,republican,republican,1,0.5976792877206438
2018,Florida17,republican,republican,0,0
2018,Florida18,republican,republican,1,0.535989231694146
2018,Florida19,republican,republican,1,0.6587208053617354
2018,Florida2,republican,republican,1,0.6732340794846255
2018,Florida20,democrat,democrat,1,0.8031200461161551
2018,Florida21,democrat,democrat,1,0.6270629814119532
2018,Florida22,democrat,democrat,0,0
2018,Florida23,democrat,democrat,1,0.5670493934142115
2018,Florida24,democrat,democrat,0,0
2018,Florida25,republican,republican,1,0.6236021165692623
2018,Florida26,democrat,republican,0,0
2018,Florida27,democrat,republican,0,0
2018,Florida3,republican,republican,0,0
2018,Florida4,republican,republican,0,0
2018,Florida5,democrat,democrat,1,0.6423430205299894
2018,Florida6,republican,republican,0,0
2018,Florida7,democrat,democrat,1,0.5147361128783702
2018,Florida8,republican,republican,1,0.6310998794042416
2018,Florida9,democrat,democrat,1,0.574848202118548
2018,Georgia1,republican,republican,0,0
2018,Georgia10,republican,republican,0,0
2018,Georgia11,republican,republican,1,0.6740577388206038
2018,Georgia12,republican,republican,1,0.6160085279940675
2018,Georgia13,democrat,democrat,1,1.0
2018,Georgia14,republican,republican,1,1.0
2018,Georgia2,democrat,democrat,0,0
2018,Georgia3,republican,republican,1,0.6834659797418755
2018,Georgia4,democrat,democrat,0,0
2018,Georgia5,democrat,democrat,0,0
2018,Georgia6,democrat,republican,0,0
2018,Georgia7,republican,republican,1,0.603816844201026
2018,Georgia8,republican,republican,1,0.676429193493204
2018,Georgia9,republican,republican,1,1.0
2018,Hawaii1,democrat,democrat,0,0
2018,Hawaii2,democrat,democrat,1,0.7622616928341654
2018,Idaho1,republican,republican,0,0
2018,Idaho2,republican,republican,0,0
2018,Illinois1,democrat,democrat,1,0.7409469958399554
2018,Illinois10,democrat,democrat,1,0.5260038601938488
2018,Illinois11,democrat,democrat,1,0.6044786680843188
2018,Illinois12,republican,republican,1,0.543050843125603
2018,Illinois13,republican,republican,1,0.5966494271519177
2018,Illinois14,democrat,republican,0,0
2018,Illinois15,republican,republican,0,0
2018,Illinois16,republican,republican,1,0.9994958688181395
2018,Illinois17,democrat,democrat,1,0.6030801064556133
2018,Illinois18,republican,republican,0,0
2018,Illinois2,democrat,democrat,0,0
2018,Illinois3,democrat,democrat,0,0
2018,Illinois4,democrat,democrat,0,0
2018,Illinois5,democrat,democrat,1,0.6784370975762135
2018,Illinois6,democrat,republican,0,0
2018,Illinois7,democrat,democrat,1,0.8423954334276859
2018,Illinois8,democrat,democrat,1,0.5831492812918643
2018,Illinois9,democrat,democrat,1,0.6646500360913662
2018,Indiana1,democrat,democrat,1,0.8151172702026451
2018,Indiana2,republican,republican,1,0.5925756335697314
2018,Indiana3,republican,republican,1,0.7011248159249704
2018,Indiana4,republican,republican,0,0
2018,Indiana5,republican,republican,1,0.6146094950641727
2018,Indiana6,republican,republican,0,0
2018,Indiana7,democrat,democrat,0,0
2018,Indiana8,republican,republican,0,0
2018,Indiana9,republican,republican,1,0.5414117698076155
2018,Iowa1,democrat,republican,0,0
2018,Iowa2,democrat,democrat,0,0
2018,Iowa3,democrat,republican,0,0
2018,Iowa4,republican,republican,1,0.6123254262556751
2018,Kansas1,republican,republican,1,0.6589577898290894
2018,Kansas2,republican,republican,0,0
2018,Kansas3,democrat,republican,0,0
2018,Kansas4,republican,republican,0,0
2018,Kentucky1,republican,republican,1,0.7256129578161946
2018,Kentucky2,republican,republican,0,0
2018,Kentucky3,democrat,democrat,1,0.6349919580022362
2018,Kentucky4,republican,republican,1,0.7132050965434605
2018,Kentucky5,republican,republican,0,0
2018,Kentucky6,republican,republican,1,0.61089028404574
2018,Louisiana1,republican,republican,1,0.745575112917243
2018,Louisiana2,democrat,democrat,0,0
2018,Louisiana3,republican,republican,1,0.2749970790566592
2018,Louisiana4,republican,republican,1,0.32508436863979523
2018,Louisiana5,republican,republican,0,0
2018,Louisiana6,republican,republican,1,0.6266513237772502
2018,Maine1,democrat,democrat,1,0.5591607649247313
2018,Maine2,democrat,republican,0,0
2018,Maryland1,republican,republican,1,0.6699144151981375
2018,Maryland2,democrat,democrat,0,0
2018,Maryland3,democrat,democrat,0,0
2018,Maryland4,democrat,democrat,1,0.7406861063464837
2018,Maryland5,democrat,democrat,1,0.6737828380019633
2018,Maryland6,democrat,democrat,0,0
2018,Maryland7,democrat,democrat,0,0
2018,Maryland8,democrat,democrat,1,0.6056614442090008
2018,Massachusetts1,democrat,democrat,1,0.674347109896018
2018,Massachusetts2,democrat,democrat,1,0.7585057145295804
2018,Massachusetts3,democrat,democrat,0,0
2018,Massachusetts4,democrat,democrat,0,0
2018,Massachusetts5,democrat,democrat,1,0.7409580884928202
2018,Massachusetts6,democrat,democrat,0,0
2018,Massachusetts7,democrat,democrat,0,0
2018,Massachusetts8,democrat,democrat,1,0.6843758601445926
2018,Massachusetts9,democrat,democrat,0,0
2018,Michigan1,republican,republican,1,0.5489673051674989
2018,Michigan10,republican,republican,1,0.6309170838428896
2018,Michigan11,democrat,republican,0,0
2018,Michigan12,democrat,democrat,1,0.6433819724723171
2018,Michigan13,democrat,democrat,0,0
2018,Michigan14,democrat,democrat,0,0
2018,Michigan2,republican,republican,1,0.6262613164843456
2018,Michigan3,republican,republican,1,0.5945263096402962
2018,Michigan4,republican,republican,0,0
2018,Michigan5,democrat,democrat,1,0.6116019555828383
2018,Michigan6,republican,republican,1,0.5864063234870208
2018,Michigan7,republican,republican,1,0.5505291108011481
2018,Michigan8,democrat,republican,0,0
2018,Michigan9,democrat,democrat,0,0
2018,Minnesota1,republican,democrat,0,0
2018,Minnesota2,democratic-farmer-labor,republican,0,0
2018,Minnesota3,democratic-farmer-labor,republican,0,0
2018,Minnesota4,democratic-farmer-labor,democrat,1,0.5776442341843185
2018,Minnesota5,democratic-farmer-labor,democrat,0,0
2018,Minnesota6,republican,republican,1,0.6557963948402196
2018,Minnesota7,democratic-farmer-labor,democrat,1,0.5246672692043781
2018,Minnesota8,republican,democrat,0,0
2018,Mississippi1,republican,republican,1,0.6872143610842046
2018,Mississippi2,democrat,democrat,1,0.6710591502515473
2018,Mississippi3,republican,republican,0,0
2018,Mississippi4,republican,republican,0,0
2018,Missouri1,democrat,democrat,0,0
2018,Missouri2,republican,republican,1,0.5854254577832837
2018,Missouri3,republican,republican,1,0.6783671297440088
2018,Missouri4,republican,republican,1,0.6782809706411745
2018,Missouri5,democrat,democrat,0,0
2018,Missouri6,republican,republican,1,0.6802456312563491
2018,Missouri7,republican,republican,1,0.6753906446115999
2018,Missouri8,republican,republican,1,0.7439740215170735
2018,Montana0,republican,republican,0,0
2018,Nebraska1,republican,republican,1,0.6945263835923261
2018,Nebraska2,republican,republican,1,0.48928923234873817
2018,Nebraska3,republican,republican,1,1.0
2018,Nevada1,democrat,democrat,1,0.618719206591913
2018,Nevada2,republican,republican,1,0.5830035489059667
2018,Nevada3,democrat,democrat,0,0
2018,Nevada4,democrat,democrat,0,0
2018,New Hampshire1,democrat,democrat,0,0
2018,New Hampshire2,democrat,democrat,0,0
2018,New Jersey1,democrat,democrat,0,0
2018,New Jersey10,democrat,democrat,0,0
2018,New Jersey11,democrat,republican,0,0
2018,New Jersey12,democrat,democrat,1,0.628581525392019
2018,New Jersey2,democrat,republican,0,0
2018,New Jersey3,democrat,republican,0,0
2018,New Jersey4,republican,republican,1,0.6372172992990345
2018,New Jersey5,democrat,democrat,0,0
2018,New Jersey6,democrat,democrat,0,0
2018,New Jersey7,democrat,republican,0,0
2018,New Jersey8,democrat,democrat,1,0.7703915054691833
2018,New Jersey9,democrat,democrat,0,0
2018,New Mexico1,democrat,democrat,0,0
2018,New Mexico2,democrat,republican,0,0
2018,New Mexico3,democrat,democrat,0,0
2018,New York1,democrat,republican,0,0
2018,New York10,democrat,democrat,0,0
2018,New York11,democrat,republican,0,0
2018,New York12,democrat,democrat,1,0.7369872137667353
2018,New York13,democrat,democrat,1,0.8117646597894522
2018,New York14,democrat,democrat,0,0
2018,New York15,democrat,democrat,0,0
2018,New York16,democrat,democrat,1,0.6913818525782804
2018,New York17,democrat,democrat,1,0.5953202220099456
2018,New York18,democrat,democrat,1,0.44168236071984784
2018,New York19,democrat,republican,0,0
2018,New York2,republican,republican,1,0.4962053458961052
2018,New York20,democrat,democrat,0,0
2018,New York21,republican,republican,1,0.5287289812238619
2018,New York22,democrat,republican,0,0
2018,New York23,republican,republican,0,0
2018,New York24,democrat,republican,0,0
2018,New York25,democrat,democrat,0,0
2018,New York26,democrat,democrat,1,0.6284107470907505
2018,New York27,democrat,republican,0,0
2018,New York3,democrat,democrat,1,0.48943487403338215
2018,New York4,democrat,democrat,1,0.529930444461928
2018,New York5,democrat,democrat,1,0.7938339565712819
2018,New York6,democrat,democrat,1,0.6248894846419303
2018,New York7,democrat,democrat,0,0
2018,New York8,democrat,democrat,1,0.7889496199563668
2018,New York9,democrat,democrat,1,0.7743183844455778
2018,North Carolina1,democrat,democrat,1,0.6862323531005221
2018,North Carolina10,republican,republican,0,0
2018,North Carolina11,republican,republican,1,0.6408897715767103
2018,North Carolina12,democrat,democrat,0,0
2018,North Carolina13,republican,republican,1,0.5610337222778572
2018,North Carolina2,republican,republican,1,0.5670858008997176
2018,North Carolina3,republican,republican,1,0.6720121346551293
2018,North Carolina4,democrat,democrat,0,0
2018,North Carolina5,republican,republican,1,0.5840168545646842
2018,North Carolina6,republican,republican,0,0
2018,North Carolina7,republican,republican,1,0.60913817995663
2018,North Carolina8,republican,republican,1,0.587729263724868
2018,North Carolina9,republican,republican,0,0
2018,North Dakota0,republican,republican,0,0
2018,Ohio1,republican,republican,1,0.5919422302896378
2018,Ohio10,republican,republican,0,0
2018,Ohio11,democrat,democrat,1,0.8025379436115314
2018,Ohio12,republican,republican,0,0
2018,Ohio13,democrat,democrat,1,0.6772963987480682
2018,Ohio14,republican,republican,1,0.6257790441061013
2018,Ohio15,republican,republican,1,0.6616459871677252
2018,Ohio16,republican,republican,0,0
2018,Ohio2,republican,republican,0,0
2018,Ohio3,democrat,democrat,1,0.6857398807623794
2018,Ohio4,republican,republican,1,0.6798886186644588
2018,Ohio5,republican,republican,0,0
2018,Ohio6,republican,republican,1,0.706759591088504
2018,Ohio7,republican,republican,1,0.6403459181464887
2018,Ohio8,republican,republican,1,0.6876463106670845
2018,Ohio9,democrat,democrat,1,0.6868533063265321
2018,Oklahoma1,republican,republican,0,0
2018,Oklahoma2,republican,republican,1,0.7060624093428051
2018,Oklahoma3,republican,republican,1,0.7829086592226829
2018,Oklahoma4,republican,republican,1,0.6962846491512301
2018,Oklahoma5,democrat,republican,0,0
2018,Oregon1,democrat,democrat,1,0.5961226675835438
2018,Oregon2,republican,republican,1,0.716900553922766
2018,Oregon3,democrat,democrat,1,0.7184082854938474
2018,Oregon4,democrat,democrat,0,0
2018,Oregon5,democrat,democrat,1,0.5347111292172776
2018,Pennsylvania1,republican,democrat,0,0
2018,Pennsylvania10,republican,republican,0,0
2018,Pennsylvania11,republican,republican,0,0
2018,Pennsylvania12,republican,republican,0,0
2018,Pennsylvania13,republican,democrat,0,0
2018,Pennsylvania14,republican,democrat,0,0
2018,Pennsylvania15,republican,republican,0,0
2018,Pennsylvania16,republican,republican,0,0
2018,Pennsylvania17,democrat,democrat,0,0
2018,Pennsylvania18,democrat,republican,0,0
2018,Pennsylvania2,democrat,democrat,0,0
2018,Pennsylvania3,democrat,republican,0,0
2018,Pennsylvania4,democrat,republican,0,0
2018,Pennsylvania5,democrat,republican,0,0
2018,Pennsylvania6,democrat,republican,0,0
2018,Pennsylvania7,democrat,republican,0,0
2018,Pennsylvania8,democrat,republican,0,0
2018,Pennsylvania9,republican,republican,0,0
2018,Rhode Island1,democrat,democrat,1,0.6450232493786165
2018,Rhode Island2,democrat,democrat,1,0.5808822245884756
2018,South Carolina1,democrat,republican,0,0
2018,South Carolina2,republican,republican,1,0.6024538026728219
2018,South Carolina3,republican,republican,1,0.7283705572456778
2018,South Carolina4,republican,republican,0,0
2018,South Carolina5,republican,republican,0,0
2018,South Carolina6,democrat,democrat,0,0
2018,South Carolina7,republican,republican,1,0.6096392285024338
2018,South Dakota0,republican,republican,0,0
2018,Tennessee1,republican,republican,0,0
2018,Tennessee2,republican,republican,0,0
2018,Tennessee3,republican,republican,0,0
2018,Tennessee4,republican,republican,1,0.6503410646551894
2018,Tennessee5,democrat,democrat,1,0.6255337349749949
2018,Tennessee6,republican,republican,0,0
2018,Tennessee7,republican,republican,0,0
2018,Tennessee8,republican,republican,1,0.6875249793975234
2018,Tennessee9,democrat,democrat,1,0.7874534885321417
2018,Texas1,republican,republican,1,0.7389683152272003
2018,Texas10,republican,republican,1,0.5733237364043506
2018,Texas11,republican,republican,0,0
2018,Texas12,republican,republican,1,0.6940006711053812
2018,Texas13,republican,republican,1,0.8996935482412923
2018,Texas14,republican,republican,0,0
2018,Texas15,democrat,democrat,1,0.5730931546830893
2018,Texas16,democrat,democrat,0,0
2018,Texas17,republican,republican,1,0.6080585037114208
2018,Texas18,democrat,democrat,1,0.7349540889245648
2018,Texas19,republican,republican,1,0.8665143137977639
2018,Texas2,republican,republican,0,0
2018,Texas20,democrat,democrat,1,0.7973613116710805
2018,Texas21,republican,republican,0,0
2018,Texas22,republican,republican,1,0.5952157306827517
2018,Texas23,republican,republican,1,0.4829428078527286
2018,Texas24,republican,republican,0,0
2018,Texas25,republican,republican,1,0.5834633586506596
2018,Texas26,republican,republican,1,0.6635639964899085
2018,Texas27,republican,republican,0,0
2018,Texas28,democrat,democrat,1,0.6619208206373819
2018,Texas29,democrat,democrat,0,0
2018,Texas3,republican,republican,0,0
2018,Texas30,democrat,democrat,1,0.7791670094047325
2018,Texas31,republican,republican,0,0
2018,Texas32,democrat,republican,0,0
2018,Texas33,democrat,democrat,0,0
2018,Texas34,democrat,democrat,0,0
2018,Texas35,democrat,democrat,1,0.630704134105357
2018,Texas36,republican,republican,1,0.8861208336192895
2018,Texas4,republican,republican,1,0.8798757209000081
2018,Texas5,republican,republican,0,0
2018,Texas6,republican,republican,0,0
2018,Texas7,democrat,republican,0,0
2018,Texas8,republican,republican,1,1.0
2018,Texas9,democrat,democrat,1,0.8064374108199
2018,Utah1,republican,republican,1,0.6593056071162116
2018,Utah2,republican,republican,1,0.6160126291909154
2018,Utah3,republican,republican,0,0
2018,Utah4,democrat,republican,0,0
2018,Vermont0,democrat,democrat,1,0.8250896348141931
2018,Virginia1,republican,republican,0,0
2018,Virginia10,democrat,republican,0,0
2018,Virginia11,democrat,democrat,0,0
2018,Virginia2,democrat,republican,0,0
2018,Virginia3,democrat,democrat,1,0.6670199141960684
2018,Virginia4,democrat,democrat,1,0.577333148712268
2018,Virginia5,republican,republican,0,0
2018,Virginia6,republican,republican,0,0
2018,Virginia7,democrat,republican,0,0
2018,Virginia8,democrat,democrat,0,0
2018,Virginia9,republican,republican,1,0.68587946402676
2018,Washington1,democrat,democrat,0,0
2018,Washington10,democrat,democrat,1,0.5866521661320742
2018,Washington2,democrat,democrat,1,0.6401625036876782
2018,Washington3,republican,republican,1,0.6175269809146539
2018,Washington4,republican,republican,1,0.5763638498775656
2018,Washington5,republican,republican,1,0.5964102690907293
2018,Washington6,democrat,democrat,1,0.6153053069541292
2018,Washington7,democrat,democrat,1,0.5597564646181955
2018,Washington8,democrat,republican,0,0
2018,Washington9,democrat,democrat,1,0.7288743152315246
2018,West Virginia1,republican,republican,0,0
2018,West Virginia2,republican,republican,0,0
2018,West Virginia3,republican,republican,0,0
2018,Wisconsin1,republican,republican,0,0
2018,Wisconsin2,democrat,democrat,1,0.6871753002059992
2018,Wisconsin3,democrat,democrat,1,0.9885969965817875
2018,Wisconsin4,democrat,democrat,0,0
2018,Wisconsin5,republican,republican,0,0
2018,Wisconsin6,republican,republican,1,0.5715473580769521
2018,Wisconsin7,republican,republican,1,0.6167151110632648
2018,Wisconsin8,republican,republican,1,0.6264555500577272
2018,Wyoming0,republican,republican,1,0.6034901154613043
