year,state_district,party,party_incumbent,candidate_incumbent,candidate_incumbent_vote,R_win_pct
2016,Georgia4,democrat,democrat,0,0.0,0.25
2016,Georgia5,democrat,democrat,1,1.0,0.0
2016,Georgia6,republican,republican,1,0.6604055029833162,0.9375
2016,Georgia7,republican,republican,1,0.6538702934893389,0.4375
2016,Georgia8,republican,republican,1,0.999085016569658,0.375
2016,Georgia9,republican,republican,1,0.8067463144929218,0.375
2016,Hawaii1,democrat,democrat,0,0.0,0.125
2016,Hawaii2,democrat,democrat,1,0.7576493184303892,0.0
2016,Idaho1,republican,republican,1,0.6500833091857433,0.875
2016,Idaho2,republican,republican,1,0.6136084706453314,0.75
2016,Illinois1,democrat,democrat,1,0.7308809685744785,0.0
2016,Illinois10,democrat,republican,0,0.0,0.875
2016,Illinois11,democrat,democrat,1,0.5346165289634496,0.4375
2016,Illinois12,republican,republican,1,0.5246450333272941,0.5
2016,Illinois13,republican,republican,1,0.5865593136508903,1.0
2016,Illinois14,republican,republican,1,0.6541376051838186,1.0
2016,Illinois15,republican,republican,1,0.7492317258906122,1.0
2016,Illinois16,republican,republican,1,0.7062127643900957,0.9375
2016,Illinois17,democrat,democrat,1,0.5545718570833814,0.1875
2016,Illinois18,republican,republican,0,0.0,1.0
2016,Illinois2,democrat,democrat,1,0.7849421832316685,0.0
2016,Illinois3,democrat,democrat,1,0.6456221835171823,0.0
2016,Illinois4,democrat,democrat,1,0.7814682570823197,0.375
2016,Illinois5,democrat,democrat,1,0.632347746700069,0.0625
2016,Illinois6,republican,republican,1,0.6713535383996784,1.0
2016,Illinois7,democrat,democrat,1,0.8509529400147028,0.0
2016,Illinois8,democrat,democrat,0,0.0,0.375
2016,Illinois9,democrat,democrat,1,0.6605762473647224,0.0
2016,Indiana1,democrat,democrat,1,0.6084557919223011,0.0
2016,Indiana2,republican,republican,1,0.5894146005509642,0.375
2016,Indiana3,republican,republican,0,0.0,0.5
2016,Indiana4,republican,republican,1,0.6687456882593943,0.875
2016,Indiana5,republican,republican,1,0.6521122398414272,0.8125
2016,Indiana6,republican,republican,1,0.6589691173720424,0.8125
2016,Indiana7,democrat,democrat,1,0.5473227567899805,0.8125
2016,Indiana8,republican,republican,1,0.603239646265651,0.5
2016,Indiana9,republican,republican,0,0.0,0.0625
2016,Iowa1,republican,republican,1,0.5107464069186259,0.9375
2016,Iowa2,democrat,democrat,1,0.5247558802761507,0.875
2016,Iowa3,republican,republican,1,0.5275857423439904,0.4375
2016,Iowa4,republican,republican,1,0.6161598937717907,0.4375
2016,Kansas1,republican,republican,0,0.0,1.0
2016,Kansas2,republican,republican,1,0.5704474358179062,0.5
2016,Kansas3,republican,republican,1,0.6002088567769115,0.6875
2016,Kansas4,republican,republican,1,0.6666106181510716,0.4375
2016,Kentucky1,republican,republican,0,0.0,0.4375
2016,Kentucky2,republican,republican,1,0.6918539548744898,0.4375
2016,Kentucky3,democrat,democrat,1,0.6349416830062057,0.3125
2016,Kentucky4,republican,republican,1,0.6772837349994149,0.8125
2016,Kentucky5,republican,republican,1,0.7825380080103395,1.0
2016,Kentucky6,republican,republican,1,0.5999495307170708,0.625
2016,Louisiana1,republican,republican,1,0.7756020393108309,0.9375
2016,Louisiana2,democrat,democrat,1,0.6869206119962089,0.0
2016,Louisiana3,republican,republican,0,0.0,0.375
2016,Louisiana4,republican,republican,0,0.0,0.5
2016,Louisiana5,republican,republican,1,0.4128400695549769,0.4375
2016,Louisiana6,republican,republican,1,0.4181856960899762,1.0
2016,Maine1,democrat,democrat,1,0.5797563255659389,0.375
2016,Maine2,republican,republican,1,0.451918416048324,0.5625
2016,Maryland1,republican,republican,1,0.7041905933279556,0.6875
2016,Maryland2,democrat,democrat,1,0.6132393534127137,0.5625
2016,Maryland3,democrat,democrat,1,0.5954914654589574,0.0
2016,Maryland4,democrat,democrat,0,0.0,0.3125
2016,Maryland5,democrat,democrat,1,0.6402627853477261,0.0
2016,Maryland6,democrat,democrat,1,0.4970399294621489,0.5
2016,Maryland7,democrat,democrat,1,0.699384456189044,0.0
2016,Maryland8,democrat,democrat,0,0.0,0.5625
2016,Massachusetts1,democrat,democrat,1,0.7381349774303644,0.4375
2016,Massachusetts2,democrat,democrat,1,0.7193835793616128,0.0
2016,Massachusetts3,democrat,democrat,1,0.6027323659273189,0.125
2016,Massachusetts4,democrat,democrat,1,0.721348076945675,0.0
2016,Massachusetts5,democrat,democrat,1,0.7099802718277021,0.0
2016,Massachusetts6,democrat,democrat,0,0.0,0.125
2016,Massachusetts7,democrat,democrat,1,0.8072207045781107,0.0
2016,Massachusetts8,democrat,democrat,1,0.7664574587154912,0.0
2016,Massachusetts9,democrat,democrat,1,0.5307576582297621,0.0
2016,Michigan1,republican,republican,0,0.0,0.0
2016,Michigan10,republican,republican,0,0.0,0.5
2016,Michigan11,republican,republican,0,0.0,1.0
2016,Michigan12,democrat,democrat,1,0.6500822607180877,0.0
2016,Michigan13,democrat,democrat,0,0.0,0.0
2016,Michigan14,democrat,democrat,0,0.0,0.0
2016,Michigan2,republican,republican,1,0.6362544116542765,1.0
2016,Michigan3,republican,republican,1,0.5790712131328714,0.5625
2016,Michigan4,republican,republican,0,0.0,1.0
2016,Michigan5,democrat,democrat,1,0.6670718202198633,0.5
2016,Michigan6,republican,republican,1,0.5589206416047776,0.5625
2016,Michigan7,republican,republican,1,0.5345195252252051,0.5
2016,Michigan8,republican,republican,1,0.5459701799485861,0.3125
2016,Michigan9,democrat,democrat,1,0.603932546942066,0.6875
2016,Minnesota1,democrat,democratic-farmer-labor,1,0.5419219656366484,0.5625
2016,Minnesota2,republican,republican,0,0.0,0.75
2016,Minnesota3,republican,republican,1,0.6213810115547972,0.875
2016,Minnesota4,democrat,democratic-farmer-labor,1,0.611897184619905,0.0
2016,Minnesota5,democrat,democrat,1,0.7079318672937588,0.0
2016,Minnesota6,republican,republican,1,0.562931187353808,0.25
2016,Minnesota7,democrat,democratic-farmer-labor,1,0.5420557643199702,0.375
2016,Minnesota8,democrat,democrat,1,0.48514937068508707,0.0
2016,Mississippi1,republican,republican,0,0.0,0.4375
2016,Mississippi2,democrat,democrat,1,0.6773677058245765,0.125
2016,Mississippi3,republican,republican,1,0.6889368572531677,0.375
2016,Mississippi4,republican,republican,1,0.6991823931711832,0.25
2016,Missouri1,democrat,democrat,1,0.7297821326776518,0.0
2016,Missouri2,republican,republican,1,0.6411947195576266,0.625
2016,Missouri3,republican,republican,1,0.6833315937793549,0.0
2016,Missouri4,republican,republican,1,0.6807914411808085,0.0
2016,Missouri5,democrat,democrat,1,0.5158720343671689,0.0
2016,Missouri6,republican,republican,1,0.6665026474835535,0.75
2016,Missouri7,republican,republican,1,0.6346420097952512,1.0
2016,Missouri8,republican,republican,0,0.0,0.8125
2016,Montana0,republican,republican,0,0.0,0.75
2016,Nebraska1,republican,republican,1,0.6881551684659075,1.0
2016,Nebraska2,republican,democrat,0,0.0,0.6875
2016,Nebraska3,republican,republican,1,0.7538764300080015,1.0
2016,Nevada1,democrat,democrat,1,0.5684130562024434,0.15384615384615385
2016,Nevada2,republican,republican,1,0.6573331185220987,1.0
2016,Nevada3,democrat,republican,0,0.0,1.0
2016,Nevada4,democrat,republican,0,0.0,0.5
2016,New Hampshire1,democrat,republican,0,0.0,0.6875
2016,New Hampshire2,democrat,democrat,1,0.5487354314311624,0.8125
2016,New Jersey1,democrat,democrat,0,0.0,0.0
2016,New Jersey10,democrat,democrat,0,0.0,0.0
2016,New Jersey11,republican,republican,1,0.6257002721057325,0.75
2016,New Jersey12,democrat,democrat,0,0.0,0.6875
2016,New Jersey2,republican,republican,1,0.6145990922844176,0.4375
2016,New Jersey3,republican,republican,0,0.0,0.5
2016,New Jersey4,republican,republican,1,0.679592105187905,0.875
2016,New Jersey5,democrat,republican,0,0.0,1.0
2016,New Jersey6,democrat,democrat,0,0.0,0.1875
2016,New Jersey7,republican,republican,1,0.5925498730091989,0.875
2016,New Jersey8,democrat,democrat,1,0.7735355516989864,0.0625
2016,New Jersey9,democrat,democrat,0,0.0,0.1875
2016,New Mexico1,democrat,democrat,1,0.5858625133309634,1.0
2016,New Mexico2,republican,republican,0,0.0,0.875
2016,New Mexico3,democrat,democrat,1,0.6152295790868989,0.0
2016,New York1,republican,republican,1,0.4360708243029895,0.375
2016,New York10,democrat,democrat,1,0.6530743822090332,0.0
2016,New York11,republican,republican,0,0.0,0.0
2016,New York12,democrat,democrat,1,0.6680292965423267,0.0
2016,New York13,democrat,democrat,0,0.0,0.5
2016,New York14,democrat,democrat,1,0.67342516178828,0.3125
2016,New York15,democrat,democrat,1,0.8671410850688778,0.3125
2016,New York16,democrat,democrat,1,0.6497277415167142,0.0
2016,New York17,democrat,democrat,1,0.491512269229499,0.0625
2016,New York18,democrat,democrat,1,0.40829606619714537,0.125
2016,New York19,republican,republican,0,0.0,0.4375
2016,New York2,republican,republican,1,0.5228520567192072,0.25
2016,New York20,democrat,democrat,1,0.4879909419007855,0.5
2016,New York21,republican,republican,1,0.43851000782119215,0.3125
2016,New York22,republican,republican,0,0.0,0.625
2016,New York23,republican,republican,1,0.4952664336618491,0.5625
2016,New York24,republican,republican,0,0.0,0.75
2016,New York25,democrat,democrat,1,0.4440554458670032,0.9375
2016,New York26,democrat,democrat,1,0.5787328001104013,0.6875
2016,New York27,republican,republican,1,0.5074251558236926,0.625
2016,New York3,democrat,democrat,0,0.0,0.4375
2016,New York4,democrat,democrat,1,0.4778642936596218,0.625
2016,New York5,democrat,democrat,1,0.8020338983050848,0.5
2016,New York6,democrat,democrat,1,0.6367811036659509,0.0
2016,New York7,democrat,democrat,0,0.0,0.0
2016,New York8,democrat,democrat,1,0.7408976690883475,0.0
2016,New York9,democrat,democrat,1,0.6987481054268448,0.0
2016,North Carolina1,democrat,democrat,1,0.7337904080866097,0.0
2016,North Carolina10,republican,republican,1,0.6101756887694474,1.0
2016,North Carolina11,republican,republican,1,0.6289865405349007,0.625
2016,North Carolina12,democrat,democrat,0,0.0,0.0
2016,North Carolina13,republican,republican,0,0.0,0.0
2016,North Carolina2,republican,republican,0,0.0,0.0625
2016,North Carolina3,republican,republican,1,0.6780984158329159,0.4375
2016,North Carolina4,democrat,democrat,1,0.7474687942576156,0.125
2016,North Carolina5,republican,republican,1,0.6101983772321821,0.4375
2016,North Carolina6,republican,republican,1,0.586736766638786,0.8125
2016,North Carolina7,republican,republican,1,0.593503867481369,0.0
2016,North Carolina8,republican,republican,1,0.6486324977857455,0.3125
2016,North Carolina9,republican,republican,1,0.9390330976345672,1.0
2016,North Dakota0,republican,republican,1,0.5553544858648007,0.125
2016,Ohio1,republican,republican,1,0.6321669039380291,0.625
2016,Ohio10,republican,republican,1,0.6517850911737435,0.625
2016,Ohio11,democrat,democrat,1,0.7945076086830546,0.1875
2016,Ohio12,republican,republican,1,0.6810761666538508,0.9375
2016,Ohio13,democrat,democrat,1,0.6848800050128454,0.0
2016,Ohio14,republican,republican,1,0.6325659427719266,0.1875
2016,Ohio15,republican,republican,1,0.6602370761634151,1.0
2016,Ohio16,republican,republican,1,0.6373767329716696,1.0
2016,Ohio2,republican,republican,1,0.6596257787987728,0.8125
2016,Ohio3,democrat,democrat,1,0.6405721026657639,0.25
2016,Ohio4,republican,republican,1,0.6766574229330582,1.0
2016,Ohio5,republican,republican,1,0.6646020761245675,1.0
2016,Ohio6,republican,republican,1,0.5823489918804943,0.5625
2016,Ohio7,republican,republican,1,1.0,1.0
2016,Ohio8,republican,republican,0,0.0,1.0
2016,Ohio9,democrat,democrat,1,0.6774103226207884,0.0625
2016,Oklahoma1,republican,republican,1,1.0,0.6875
2016,Oklahoma2,republican,republican,1,0.7002531453786764,0.1875
2016,Oklahoma3,republican,republican,1,0.7861501724595383,0.375
2016,Oklahoma4,republican,republican,1,0.7080195828421585,0.4375
2016,Oklahoma5,republican,republican,1,0.600956432669528,1.0
2016,Oregon1,democrat,democrat,1,0.5730932165455698,0.0
2016,Oregon2,republican,republican,1,0.70409324171523,0.875
2016,Oregon3,democrat,democrat,1,0.7232892808711662,0.0
2016,Oregon4,democrat,democrat,1,0.5855457655095928,0.0
2016,Oregon5,democrat,democrat,1,0.5369990892531876,0.38461538461538464
2016,Pennsylvania1,democrat,democrat,1,0.8283714442600084,0.0
2016,Pennsylvania10,republican,republican,1,0.6258304588458424,0.8125
2016,Pennsylvania11,republican,republican,1,0.6630714919974877,0.0625
2016,Pennsylvania12,republican,republican,1,0.5927769878798265,0.0
2016,Pennsylvania13,democrat,democrat,1,0.6711973934292697,0.625
2016,Pennsylvania14,democrat,democrat,1,1.0,0.0
2016,Pennsylvania15,republican,republican,1,1.0,0.75
2016,Pennsylvania16,republican,republican,0,0.0,1.0
2016,Pennsylvania17,democrat,democrat,1,0.5675821412775445,0.5
2016,Pennsylvania18,republican,republican,1,1.0,0.3125
2016,Pennsylvania2,democrat,democrat,0,0.0,0.0
2016,Pennsylvania3,republican,republican,1,0.606310240161883,0.1875
2016,Pennsylvania4,republican,republican,1,0.7453633323198541,0.3125
2016,Pennsylvania5,republican,republican,1,0.6359610078680947,0.9375
2016,Pennsylvania6,republican,republican,0,0.0,0.25
2016,Pennsylvania7,republican,republican,1,0.6203891547049442,0.625
2016,Pennsylvania8,republican,republican,0,0.0,0.5
2016,Pennsylvania9,republican,republican,1,0.6352175493459961,0.625
2016,Rhode Island1,democrat,democrat,1,0.5948631049585591,0.1875
2016,Rhode Island2,democrat,democrat,1,0.62221018928336,0.3125
2016,South Carolina1,republican,republican,1,0.9341000665023668,0.875
2016,South Carolina2,republican,republican,1,0.6244558745020738,1.0
2016,South Carolina3,republican,republican,1,0.7117963038613735,0.4375
2016,South Carolina4,republican,republican,1,0.848392139497749,0.75
2016,South Carolina5,republican,republican,1,0.5885295041251535,0.0
2016,South Carolina6,democrat,democrat,1,0.725050740347802,0.0625
2016,South Carolina7,republican,republican,1,0.5995254308434971,0.5
2016,South Dakota0,republican,republican,1,0.6652962698909594,0.3076923076923077
2016,Tennessee1,republican,republican,1,0.8283716928371693,1.0
2016,Tennessee2,republican,republican,0,0.0,1.0
2016,Tennessee3,republican,republican,1,0.6236122411064915,0.4375
2016,Tennessee4,republican,republican,0,0.0,0.25
2016,Tennessee5,democrat,democrat,1,0.6232207213046748,0.0
2016,Tennessee6,republican,republican,1,0.7108768206691055,0.1875
2016,Tennessee7,republican,republican,1,0.6999943004426656,0.8125
2016,Tennessee8,republican,republican,0,0.0,0.0
2016,Tennessee9,democrat,democrat,1,0.7496868296868296,0.0
2016,Texas1,republican,republican,1,0.7746634356488961,0.125
2016,Texas10,republican,republican,1,0.6218179757452114,0.125
2016,Texas11,republican,republican,1,0.9026962383126766,0.125
2016,Texas12,republican,republican,1,0.7130725130725131,0.375
2016,Texas13,republican,republican,1,0.84321914629786,0.5625
2016,Texas14,republican,republican,1,0.6185122650962951,0.5
2016,Texas15,democrat,democrat,0,0.0,0.0
2016,Texas16,democrat,democrat,1,0.6748922782299432,0.0
2016,Texas17,republican,republican,1,0.6458209460730817,0.0
2016,Texas18,democrat,democrat,1,0.7178285067446467,0.0
2016,Texas19,republican,republican,0,0.0,0.75
2016,Texas2,republican,republican,1,0.6794555610360871,0.125
2016,Texas20,democrat,democrat,1,0.7566049747624028,0.0
2016,Texas21,republican,republican,1,0.7177929691633685,0.9375
2016,Texas22,republican,republican,1,0.665459271868361,0.9375
2016,Texas23,republican,republican,1,0.4977865181193634,0.4375
2016,Texas24,republican,republican,1,0.650448036759143,0.125
2016,Texas25,republican,republican,1,0.6021935766768044,0.0
2016,Texas26,republican,republican,1,0.8266346221813812,0.9230769230769232
2016,Texas27,republican,republican,1,0.6359703007317985,0.0
2016,Texas28,democrat,democrat,1,0.8210045182305349,0.0
2016,Texas29,democrat,democrat,1,0.8954987755455865,0.125
2016,Texas3,republican,republican,1,0.8201041365345676,1.0
2016,Texas30,democrat,democrat,1,0.8794627243768491,0.0
2016,Texas31,republican,republican,1,0.6404829823531056,1.0
2016,Texas32,republican,republican,1,0.6181772755227553,1.0
2016,Texas33,democrat,democrat,1,0.865136780518659,0.5
2016,Texas34,democrat,democrat,1,0.5947018541006798,0.5
2016,Texas35,democrat,democrat,1,0.62482722785139,0.5
2016,Texas36,republican,republican,1,0.7595747224339147,0.5
2016,Texas4,republican,republican,1,1.0,0.125
2016,Texas5,republican,republican,1,0.8535995856592047,0.375
2016,Texas6,republican,republican,1,0.6114996423746324,0.75
2016,Texas7,republican,republican,1,0.6326395240854914,1.0
2016,Texas8,republican,republican,1,0.8932456271917608,0.875
2016,Texas9,democrat,democrat,1,0.9082125042149692,0.0625
2016,Utah1,republican,republican,1,0.647761354722611,0.875
2016,Utah2,republican,republican,1,0.608223657208526,0.5
2016,Utah3,republican,republican,1,0.7220648057231028,0.7692307692307693
2016,Utah4,republican,republican,1,0.5091867797347249,0.5
2016,Vermont0,democrat,democrat,1,0.6441066505138274,0.4375
2016,Virginia1,republican,republican,1,0.6290447999007733,1.0
2016,Virginia10,republican,republican,0,0.0,0.875
2016,Virginia11,democrat,democrat,1,0.5685684619685312,0.875
2016,Virginia2,republican,republican,0,0.0,0.5625
2016,Virginia3,democrat,democrat,1,0.9443358977490128,0.375
2016,Virginia4,democrat,republican,0,0.0,0.375
2016,Virginia5,republican,republican,0,0.0,0.1875
2016,Virginia6,republican,republican,1,0.7450864736127496,0.6875
2016,Virginia7,republican,republican,0,0.0,1.0
2016,Virginia8,democrat,democrat,1,0.6308081703401682,0.3125
2016,Virginia9,republican,republican,1,0.7214630101649111,0.1875
2016,Washington1,democrat,democrat,1,0.5503659471848,0.625
2016,Washington10,democrat,democrat,1,0.5470158464284928,0.5
2016,Washington2,democrat,democrat,1,0.6057434392213832,0.1875
2016,Washington3,republican,republican,1,0.615322413640084,0.125
2016,Washington4,republican,republican,1,0.508051398297611,0.8125
2016,Washington5,republican,republican,1,0.6068302559554206,0.4375
2016,Washington6,democrat,democrat,1,0.6298319140398592,0.0
2016,Washington7,democrat,democrat,0,0.0,0.0
2016,Washington8,republican,republican,1,0.6326782192166808,1.0
2016,Washington9,democrat,democrat,1,0.7082508963152152,0.125
2016,West Virginia1,republican,republican,1,0.6390280301512399,0.0
2016,West Virginia2,republican,republican,0,0.0,0.3125
2016,West Virginia3,republican,republican,0,0.0,0.0625
2016,Wisconsin1,republican,republican,0,0.0,0.4375
2016,Wisconsin2,democrat,democrat,1,0.683965491550782,0.25
2016,Wisconsin3,democrat,democrat,1,0.5646439720745309,0.5
2016,Wisconsin4,democrat,democrat,1,0.7024347566812611,0.0
2016,Wisconsin5,republican,republican,1,0.6945370854440458,0.1875
2016,Wisconsin6,republican,republican,1,0.5677199506408992,1.0
2016,Wisconsin7,republican,republican,1,0.5927746743753555,0.0
2016,Wisconsin8,republican,republican,0,0.0,0.8125
2016,Wyoming0,republican,republican,0,0.0,0.9375
2018,Alabama1,republican,republican,1,0.9638246724071646,1.0
2018,Alabama2,republican,republican,1,0.4876854771064125,1.0
2018,Alabama3,republican,republican,1,0.6693184351315203,0.375
2018,Alabama4,republican,republican,0,0.0,0.375
2018,Alabama5,republican,republican,1,0.6669791065301013,0.0
2018,Alabama6,republican,republican,0,0.0,0.6875
2018,Alabama7,democrat,democrat,0,0.0,0.0
2018,Alaska0,republican,republican,1,0.5032089760478653,1.0
2018,Arizona1,democrat,democrat,1,0.5066403049410424,0.9375
2018,Arizona2,democrat,republican,0,0.0,0.1875
2018,Arizona3,democrat,democrat,0,0.0,0.8125
2018,Arizona4,republican,republican,0,0.0,0.8125
2018,Arizona5,republican,republican,1,0.6409516312428933,0.8461538461538461
2018,Arizona6,republican,republican,1,0.6213029058943916,0.875
2018,Arizona7,democrat,democrat,1,0.7522463809181984,0.0
2018,Arizona8,republican,republican,0,0.0,0.6666666666666666
2018,Arizona9,democrat,democrat,0,0.0,0.5
2018,Arkansas1,republican,republican,0,0.0,0.0
2018,Arkansas2,republican,republican,0,0.0,0.1875
2018,Arkansas3,republican,republican,1,0.7731811596008643,1.0
2018,Arkansas4,republican,republican,1,0.7490405842094701,0.25
2018,California1,republican,republican,0,0.0,0.25
2018,California10,democrat,republican,0,0.0,0.125
2018,California11,democrat,democrat,1,0.7205282201409079,0.4375
2018,California12,democrat,democrat,1,0.8087326063539376,0.5
2018,California13,democrat,democrat,1,0.9078455482220452,0.0
2018,California14,democrat,democrat,1,0.8086312651205982,0.4375
2018,California15,democrat,democrat,1,0.7376679532089883,0.125
2018,California16,democrat,democrat,1,0.5803484245873919,0.0
2018,California17,democrat,democrat,1,0.6100895399499126,0.375
2018,California18,democrat,democrat,1,0.7114500046306301,0.1875
2018,California19,democrat,democrat,1,0.7394443246848855,0.9375
2018,California2,democrat,democrat,1,0.7685009946608781,1.0
2018,California20,democrat,democrat,1,0.7075307575325168,0.5
2018,California21,democrat,republican,0,0.0,0.875
2018,California22,republican,republican,0,0.0,0.8125
2018,California23,republican,republican,1,0.6917511093449897,0.3125
2018,California24,democrat,democrat,1,0.5341908665632822,0.1875
2018,California25,democrat,republican,0,0.0,0.5
2018,California26,democrat,democrat,1,0.6037951246312079,0.375
2018,California27,democrat,democrat,1,0.6742036132656644,0.4375
2018,California28,democrat,democrat,1,0.7798667943744476,0.3125
2018,California29,democrat,democrat,0,0.0,0.0
2018,California3,democrat,democrat,1,0.5935143170691842,0.3125
2018,California30,democrat,democrat,1,0.7263839153019773,0.0
2018,California31,democrat,democrat,1,0.5606753852993479,0.0
2018,California32,democrat,democrat,0,0.0,0.0
2018,California33,democrat,democrat,0,0.0,0.5
2018,California34,democrat,democrat,0,0.0,0.125
2018,California35,democrat,democrat,1,0.7239091232718423,0.375
2018,California36,democrat,democrat,1,0.6205393414926682,0.0625
2018,California37,democrat,democrat,1,0.8112630230284231,0.5
2018,California38,democrat,democrat,0,0.0,0.5625
2018,California39,democrat,republican,0,0.0,0.8125
2018,California4,republican,republican,1,0.6271988557687377,0.5
2018,California40,democrat,democrat,1,0.7137048969503741,1.0
2018,California41,democrat,democrat,1,0.6495137414290275,1.0
2018,California42,republican,republican,1,0.588221180320647,0.5625
2018,California43,democrat,democrat,1,0.7608420342936278,0.8125
2018,California44,democrat,democrat,0,0.0,0.6923076923076923
2018,California45,democrat,republican,0,0.0,1.0
2018,California46,democrat,democrat,1,0.7001998869939791,0.625
2018,California47,democrat,democrat,0,0.0,0.625
2018,California48,democrat,republican,0,0.0,1.0
2018,California49,democrat,republican,0,0.0,0.75
2018,California5,democrat,democrat,1,0.7686851015608149,0.0
2018,California50,republican,republican,1,0.6345126470909751,0.375
2018,California51,democrat,democrat,1,0.7275415488863495,0.625
2018,California52,democrat,democrat,0,0.0,1.0
2018,California53,democrat,democrat,1,0.6700925389620009,0.0
2018,California6,democrat,democrat,0,0.0,0.0
2018,California7,democrat,democrat,1,0.5117137177473335,0.0
2018,California8,republican,republican,1,0.6225801906302981,0.0
2018,California9,democrat,democrat,1,0.5735952273265706,0.0
2018,Colorado1,democrat,democrat,1,0.6787059804345761,0.0
2018,Colorado2,democrat,democrat,0,0.0,0.0
2018,Colorado3,republican,republican,1,0.5459887658172855,0.4375
2018,Colorado4,republican,republican,1,0.6354557858655054,1.0
2018,Colorado5,republican,republican,1,0.6227882859613307,1.0
2018,Colorado6,democrat,republican,0,0.0,0.9230769230769232
2018,Colorado7,democrat,democrat,1,0.5518024363967846,0.6666666666666666
2018,Connecticut1,democrat,democrat,0,0.0,0.0
2018,Connecticut2,democrat,democrat,1,0.5638336204834417,0.1875
2018,Connecticut3,democrat,democrat,0,0.0,0.0625
2018,Connecticut4,democrat,democrat,0,0.0,1.0
2018,Connecticut5,democrat,democrat,0,0.0,0.5625
2018,Delaware0,democrat,democrat,1,0.5552652413002803,0.6875
2018,Florida1,republican,republican,1,0.6909985752439151,0.4375
2018,Florida10,democrat,democrat,1,0.6486867174963806,0.9375
2018,Florida11,republican,republican,1,0.6536700792209141,0.0
2018,Florida12,republican,republican,0,0.0,0.9375
2018,Florida13,democrat,democrat,1,0.5190309182165118,0.8125
2018,Florida14,democrat,democrat,1,0.6178706564376714,0.5
2018,Florida15,republican,republican,0,0.0,0.75
2018,Florida16,republican,republican,1,0.5976792877206438,0.5384615384615384
2018,Florida17,republican,republican,0,0.0,0.0
2018,Florida18,republican,republican,1,0.535989231694146,0.6923076923076923
2018,Florida19,republican,republican,1,0.6587208053617354,0.0
2018,Florida2,republican,republican,1,0.6732340794846255,0.0
2018,Florida20,democrat,democrat,1,0.8031200461161551,0.0
2018,Florida21,democrat,democrat,1,0.6270629814119532,1.0
2018,Florida22,democrat,democrat,0,0.0,0.75
2018,Florida23,democrat,democrat,1,0.5670493934142115,0.0
2018,Florida24,democrat,democrat,0,0.0,1.0
2018,Florida25,republican,republican,1,0.6236021165692623,1.0
2018,Florida26,democrat,republican,0,0.0,0.5
2018,Florida27,democrat,republican,0,0.0,0.5
2018,Florida3,republican,republican,0,0.0,0.0
2018,Florida4,republican,republican,0,0.0,0.625
2018,Florida5,democrat,democrat,1,0.6423430205299894,0.6875
2018,Florida6,republican,republican,0,0.0,0.8125
2018,Florida7,democrat,democrat,1,0.5147361128783702,0.5
2018,Florida8,republican,republican,1,0.6310998794042416,0.8125
2018,Florida9,democrat,democrat,1,0.574848202118548,0.875
2018,Georgia1,republican,republican,0,0.0,0.5
2018,Georgia10,republican,republican,0,0.0,0.4375
2018,Georgia11,republican,republican,1,0.6740577388206038,0.75
2018,Georgia12,republican,republican,1,0.6160085279940675,0.3333333333333333
2018,Georgia13,democrat,democrat,1,1.0,0.0
2018,Georgia14,republican,republican,1,1.0,0.5
2018,Georgia2,democrat,democrat,0,0.0,0.0
2018,Georgia3,republican,republican,1,0.6834659797418755,0.375
2018,Georgia4,democrat,democrat,0,0.0,0.25
2018,Georgia5,democrat,democrat,0,0.0,0.0
2018,Georgia6,democrat,republican,0,0.0,0.9375
2018,Georgia7,republican,republican,1,0.603816844201026,0.4375
2018,Georgia8,republican,republican,1,0.676429193493204,0.375
2018,Georgia9,republican,republican,1,1.0,0.375
2018,Hawaii1,democrat,democrat,0,0.0,0.125
2018,Hawaii2,democrat,democrat,1,0.7622616928341654,0.0
2018,Idaho1,republican,republican,0,0.0,0.875
2018,Idaho2,republican,republican,0,0.0,0.75
2018,Illinois1,democrat,democrat,1,0.7409469958399554,0.0
2018,Illinois10,democrat,democrat,1,0.5260038601938488,0.875
2018,Illinois11,democrat,democrat,1,0.6044786680843188,0.4375
2018,Illinois12,republican,republican,1,0.5430508431256029,0.5
2018,Illinois13,republican,republican,1,0.5966494271519177,1.0
2018,Illinois14,democrat,republican,0,0.0,1.0
2018,Illinois15,republican,republican,0,0.0,1.0
2018,Illinois16,republican,republican,1,0.9994958688181396,0.9375
2018,Illinois17,democrat,democrat,1,0.6030801064556133,0.1875
2018,Illinois18,republican,republican,0,0.0,1.0
2018,Illinois2,democrat,democrat,0,0.0,0.0
2018,Illinois3,democrat,democrat,0,0.0,0.0
2018,Illinois4,democrat,democrat,0,0.0,0.375
2018,Illinois5,democrat,democrat,1,0.6784370975762135,0.0625
2018,Illinois6,democrat,republican,0,0.0,1.0
2018,Illinois7,democrat,democrat,1,0.8423954334276859,0.0
2018,Illinois8,democrat,democrat,1,0.5831492812918643,0.375
2018,Illinois9,democrat,democrat,1,0.6646500360913662,0.0
2018,Indiana1,democrat,democrat,1,0.8151172702026451,0.0
2018,Indiana2,republican,republican,1,0.5925756335697314,0.375
2018,Indiana3,republican,republican,1,0.7011248159249704,0.5
2018,Indiana4,republican,republican,0,0.0,0.875
2018,Indiana5,republican,republican,1,0.6146094950641727,0.8125
2018,Indiana6,republican,republican,0,0.0,0.8125
2018,Indiana7,democrat,democrat,0,0.0,0.8125
2018,Indiana8,republican,republican,0,0.0,0.5
